distName,Parameter,Value
LALXN33162/LNBTS-33162/LNCEL-4,t304InterRAT,4
LALXN33162/LNBTS-33162/LNCEL-4,t304InterRATGsm,3
LALXN33162/LNBTS-33162/LNCEL-4,t304IntraLte,6
LALXN33162/LNBTS-33162/LNCEL-4,t304eNaccGsm,5
LALXN33162/LNBTS-33162/LNCEL-4,t320,180
LALXN33162/LNBTS-33162/LNCEL-4,tExtendedWait,300
LALXN33162/LNBTS-33162/LNCEL-4,tLoadMeasX2,10000
LALXN33162/LNBTS-33162/LNCEL-4,tLoadMeasX2Eicic,2000
LALXN33162/LNBTS-33162/LNCEL-4,tPageCorrInt,3000
LALXN33162/LNBTS-33162/LNCEL-4,tPeriodicBsr,1
LALXN33162/LNBTS-33162/LNCEL-4,tPeriodicPhr,1
LALXN33162/LNBTS-33162/LNCEL-4,tPingPong,3000
LALXN33162/LNBTS-33162/LNCEL-4,tProhibitPhr,0
LALXN33162/LNBTS-33162/LNCEL-4,tReTxBsrTime,0
LALXN33162/LNBTS-33162/LNCEL-4,tStoreUeCntxt,2000
LALXN33162/LNBTS-33162/LNCEL-4,taMaxOffset,52
LALXN33162/LNBTS-33162/LNCEL-4,taTimer,6
LALXN33162/LNBTS-33162/LNCEL-4,taTimerMargin,2000
LALXN33162/LNBTS-33162/LNCEL-4,tac,32090
LALXN33162/LNBTS-33162/LNCEL-4,targetSelMethod,0
LALXN33162/LNBTS-33162/LNCEL-4,threshold1,70
LALXN33162/LNBTS-33162/LNCEL-4,threshold2GERAN,27
LALXN33162/LNBTS-33162/LNCEL-4,threshold2GERANQci1,25
LALXN33162/LNBTS-33162/LNCEL-4,threshold2InterFreq,30
LALXN33162/LNBTS-33162/LNCEL-4,threshold2InterFreqQci1,35
LALXN33162/LNBTS-33162/LNCEL-4,threshold2Wcdma,28
LALXN33162/LNBTS-33162/LNCEL-4,threshold2WcdmaQci1,27
LALXN33162/LNBTS-33162/LNCEL-4,threshold2a,32
LALXN33162/LNBTS-33162/LNCEL-4,threshold2aQci1,46
LALXN33162/LNBTS-33162/LNCEL-4,threshold3,24
LALXN33162/LNBTS-33162/LNCEL-4,threshold3a,26
LALXN33162/LNBTS-33162/LNCEL-4,threshold4,26
LALXN33162/LNBTS-33162/LNCEL-4,timeToTriggerSfHigh,1
LALXN33162/LNBTS-33162/LNCEL-4,timeToTriggerSfMedium,1
LALXN33162/LNBTS-33162/LNCEL-4,ttiBundlingBlerTarget,12
LALXN33162/LNBTS-33162/LNCEL-4,ttiBundlingBlerThreshold,15
LALXN33162/LNBTS-33162/LNCEL-4,ttiBundlingSinrThreshold,10
LALXN33162/LNBTS-33162/LNCEL-4,ttibOperMode,1
LALXN33162/LNBTS-33162/LNCEL-4,ulChBw,50
LALXN33162/LNBTS-33162/LNCEL-4,ulCombinationMode,1
LALXN33162/LNBTS-33162/LNCEL-4,ulRsCs,0
LALXN33162/LNBTS-33162/LNCEL-4,ulTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-4,ulamcAllTbEn,1
LALXN33162/LNBTS-33162/LNCEL-4,ulamcSwitchPer,30
LALXN33162/LNBTS-33162/LNCEL-4,ulatbEventPer,1
LALXN33162/LNBTS-33162/LNCEL-4,ulpcAlpha,7
LALXN33162/LNBTS-33162/LNCEL-4,p0NomPuschIAw,-100
LALXN33162/LNBTS-33162/LNCEL-4,ulpcCEBalanceIAw,8
LALXN33162/LNBTS-33162/LNCEL-4,ulpcMinQualIAw,5
LALXN33162/LNBTS-33162/LNCEL-4,ulpcMinWaitForPc,50
LALXN33162/LNBTS-33162/LNCEL-4,ulpcRefPwrIAw,-200
LALXN33162/LNBTS-33162/LNCEL-4,ulpcLowlevCch,-118
LALXN33162/LNBTS-33162/LNCEL-4,ulpcLowqualCch,-1
LALXN33162/LNBTS-33162/LNCEL-4,ulpcUplevCch,-113
LALXN33162/LNBTS-33162/LNCEL-4,ulpcUpqualCch,2
LALXN33162/LNBTS-33162/LNCEL-4,ulpcLowlevSch,-103
LALXN33162/LNBTS-33162/LNCEL-4,ulpcLowqualSch,0
LALXN33162/LNBTS-33162/LNCEL-4,ulpcUplevSch,-88
LALXN33162/LNBTS-33162/LNCEL-4,ulpcUpqualSch,20
LALXN33162/LNBTS-33162/LNCEL-4,ulpcRarespTpc,2
LALXN33162/LNBTS-33162/LNCEL-4,ulpcReadPeriod,50
LALXN33162/LNBTS-33162/LNCEL-4,ulsFdPrbAssignAlg,2
LALXN33162/LNBTS-33162/LNCEL-4,ulsMaxPacketAgg,2
LALXN33162/LNBTS-33162/LNCEL-4,ulsMinRbPerUe,3
LALXN33162/LNBTS-33162/LNCEL-4,ulsMinTbs,104
LALXN33162/LNBTS-33162/LNCEL-4,ulsNumSchedAreaUl,6
LALXN33162/LNBTS-33162/LNCEL-4,ulsSchedMethod,1
LALXN33162/LNBTS-33162/LNCEL-4,upperMarginCio,10
LALXN33162/LNBTS-33162/LNCEL-5,$modifier,CMDACC
LALXN33162/LNBTS-33162/LNCEL-5,$state,operational
LALXN33162/LNBTS-33162/LNCEL-5,angle,40
LALXN33162/LNBTS-33162/LNCEL-5,mcc,602
LALXN33162/LNBTS-33162/LNCEL-5,mnc,04
LALXN33162/LNBTS-33162/LNCEL-5,a1TimeToTriggerDeactInterMeas,9
LALXN33162/LNBTS-33162/LNCEL-5,a2RedirectQci1,0
LALXN33162/LNBTS-33162/LNCEL-5,a2TimeToTriggerActGERANMeas,9
LALXN33162/LNBTS-33162/LNCEL-5,a2TimeToTriggerActInterFreqMeas,9
LALXN33162/LNBTS-33162/LNCEL-5,a2TimeToTriggerActWcdmaMeas,9
LALXN33162/LNBTS-33162/LNCEL-5,a2TimeToTriggerRedirect,7
LALXN33162/LNBTS-33162/LNCEL-5,a3Offset,6
LALXN33162/LNBTS-33162/LNCEL-5,a3ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-5,a3TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-5,a5ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-5,a5TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-5,act1TxIn2Tx,0
LALXN33162/LNBTS-33162/LNCEL-5,actAutoPucchAlloc,0
LALXN33162/LNBTS-33162/LNCEL-5,actCombSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-5,actCsiRsSubFNonTM9Sch,0
LALXN33162/LNBTS-33162/LNCEL-5,actDataSessionProf,0
LALXN33162/LNBTS-33162/LNCEL-5,actDlsOldtc,0
LALXN33162/LNBTS-33162/LNCEL-5,actDlsVoicePacketAgg,0
LALXN33162/LNBTS-33162/LNCEL-5,actDrx,1
LALXN33162/LNBTS-33162/LNCEL-5,actDrxDuringMeasGap,0
LALXN33162/LNBTS-33162/LNCEL-5,actEicic,0
LALXN33162/LNBTS-33162/LNCEL-5,actFastMimoSwitch,0
LALXN33162/LNBTS-33162/LNCEL-5,actLdPdcch,1
LALXN33162/LNBTS-33162/LNCEL-5,actLiquidCell,0
LALXN33162/LNBTS-33162/LNCEL-5,actMicroDtx,0
LALXN33162/LNBTS-33162/LNCEL-5,actModulationSchemeDl,2
LALXN33162/LNBTS-33162/LNCEL-5,actModulationSchemeUL,2
LALXN33162/LNBTS-33162/LNCEL-5,actNBIoT,0
LALXN33162/LNBTS-33162/LNCEL-5,actNbrForNonGbrBearers,0
LALXN33162/LNBTS-33162/LNCEL-5,actNoIntraBandIFMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-5,actOlLaPdcch,1
LALXN33162/LNBTS-33162/LNCEL-5,actOtdoa,0
LALXN33162/LNBTS-33162/LNCEL-5,actProactSchedBySrb,1
LALXN33162/LNBTS-33162/LNCEL-5,actPrsTxDiv,0
LALXN33162/LNBTS-33162/LNCEL-5,actPuschMask,0
LALXN33162/LNBTS-33162/LNCEL-5,actQci1RfDrx,0
LALXN33162/LNBTS-33162/LNCEL-5,actQci1eVTT,0
LALXN33162/LNBTS-33162/LNCEL-5,actRepeaterMode,0
LALXN33162/LNBTS-33162/LNCEL-5,actSdlc,0
LALXN33162/LNBTS-33162/LNCEL-5,actSixIfMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-5,actSmartDrx,1
LALXN33162/LNBTS-33162/LNCEL-5,actSrb1Robustness,0
LALXN33162/LNBTS-33162/LNCEL-5,actSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-5,actTtiBundling,0
LALXN33162/LNBTS-33162/LNCEL-5,actUciOnlyGrants,0
LALXN33162/LNBTS-33162/LNCEL-5,actUlGrpHop,0
LALXN33162/LNBTS-33162/LNCEL-5,actUlLnkAdp,6
LALXN33162/LNBTS-33162/LNCEL-5,actUlMultiCluster,0
LALXN33162/LNBTS-33162/LNCEL-5,actUlpcMethod,7
LALXN33162/LNBTS-33162/LNCEL-5,actUlpcRachPwrCtrl,0
LALXN33162/LNBTS-33162/LNCEL-5,actVoipCovBoost,0
LALXN33162/LNBTS-33162/LNCEL-5,addGbrTrafficRrHo,5
LALXN33162/LNBTS-33162/LNCEL-5,addGbrTrafficTcHo,10
LALXN33162/LNBTS-33162/LNCEL-5,addNumDrbRadioReasHo,35
LALXN33162/LNBTS-33162/LNCEL-5,addNumDrbTimeCriticalHo,60
LALXN33162/LNBTS-33162/LNCEL-5,addNumQci1DrbRadioReasHo,15
LALXN33162/LNBTS-33162/LNCEL-5,addNumQci1DrbTimeCriticalHo,20
LALXN33162/LNBTS-33162/LNCEL-5,addSpectrEmi,1
LALXN33162/LNBTS-33162/LNCEL-5,administrativeState,1
LALXN33162/LNBTS-33162/LNCEL-5,allowPbIndexZero,1
LALXN33162/LNBTS-33162/LNCEL-5,amleMaxNumHo,10
LALXN33162/LNBTS-33162/LNCEL-5,amlePeriodLoadExchange,1000
LALXN33162/LNBTS-33162/LNCEL-5,blankedPucch,0
LALXN33162/LNBTS-33162/LNCEL-5,caPoolId,2
LALXN33162/LNBTS-33162/LNCEL-5,cellIndOffServ,15
LALXN33162/LNBTS-33162/LNCEL-5,cellName,LALXN33162_5
LALXN33162/LNBTS-33162/LNCEL-5,cellPwrRedForMBMS,0
LALXN33162/LNBTS-33162/LNCEL-5,cellResourceSharingMode,0
LALXN33162/LNBTS-33162/LNCEL-5,cellType,3
LALXN33162/LNBTS-33162/LNCEL-5,cqiAperEnable,1
LALXN33162/LNBTS-33162/LNCEL-5,cqiAperMode,1
LALXN33162/LNBTS-33162/LNCEL-5,cqiPerSbCycK,1
LALXN33162/LNBTS-33162/LNCEL-5,cqiPerSimulAck,1
LALXN33162/LNBTS-33162/LNCEL-5,creCqiAvg,50
LALXN33162/LNBTS-33162/LNCEL-5,csgType,0
LALXN33162/LNBTS-33162/LNCEL-5,dFpucchF1,1
LALXN33162/LNBTS-33162/LNCEL-5,dFpucchF1b,0
LALXN33162/LNBTS-33162/LNCEL-5,dFpucchF2,1
LALXN33162/LNBTS-33162/LNCEL-5,dFpucchF2a,1
LALXN33162/LNBTS-33162/LNCEL-5,dFpucchF2b,1
LALXN33162/LNBTS-33162/LNCEL-5,dSrTransMax,4
LALXN33162/LNBTS-33162/LNCEL-5,defPagCyc,1
LALXN33162/LNBTS-33162/LNCEL-5,deltaLbCioMargin,0
LALXN33162/LNBTS-33162/LNCEL-5,deltaPreMsg3,1
LALXN33162/LNBTS-33162/LNCEL-5,deltaTfEnabled,0
LALXN33162/LNBTS-33162/LNCEL-5,dlCellPwrRed,0
LALXN33162/LNBTS-33162/LNCEL-5,dlChBw,50
LALXN33162/LNBTS-33162/LNCEL-5,dlInterferenceEnable,0
LALXN33162/LNBTS-33162/LNCEL-5,dlInterferenceLevel,0
LALXN33162/LNBTS-33162/LNCEL-5,dlInterferenceModulation,0
LALXN33162/LNBTS-33162/LNCEL-5,dlMimoMode,40
LALXN33162/LNBTS-33162/LNCEL-5,dlOlqcEnable,1
LALXN33162/LNBTS-33162/LNCEL-5,dlPathlossChg,1
LALXN33162/LNBTS-33162/LNCEL-5,dlPcfichBoost,0
LALXN33162/LNBTS-33162/LNCEL-5,dlPhichBoost,30
LALXN33162/LNBTS-33162/LNCEL-5,dlRsBoost,1300
LALXN33162/LNBTS-33162/LNCEL-5,dlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-5,dlamcCqiDef,2
LALXN33162/LNBTS-33162/LNCEL-5,dlamcEnable,1
LALXN33162/LNBTS-33162/LNCEL-5,dlpcMimoComp,0
LALXN33162/LNBTS-33162/LNCEL-5,dlsDciCch,0
LALXN33162/LNBTS-33162/LNCEL-5,dlsOldtcTarget,98
LALXN33162/LNBTS-33162/LNCEL-5,dlsUsePartPrb,2
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile101drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile101drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile101drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile101drxProfileIndex,101
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile101drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile101drxRetransT,4
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile102drxInactivityT,20
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile102drxLongCycle,1280
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile102drxOnDuratT,10
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile102drxProfileIndex,102
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile102drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile102drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile103drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile103drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile103drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile103drxProfileIndex,103
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile103drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-5,drxProfile103drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-5,eIcicAbsAdaptationBeta,10
LALXN33162/LNBTS-33162/LNCEL-5,eIcicAbsAdaptationThreshold0To1,5
LALXN33162/LNBTS-33162/LNCEL-5,eIcicAbsDeltaAdjustment,6
LALXN33162/LNBTS-33162/LNCEL-5,eIcicAbsPatChangeDelayT,40
LALXN33162/LNBTS-33162/LNCEL-5,eIcicCreDelta,2
LALXN33162/LNBTS-33162/LNCEL-5,eIcicMaxMutePattern,4
LALXN33162/LNBTS-33162/LNCEL-5,eIcicMaxNumPartners,10
LALXN33162/LNBTS-33162/LNCEL-5,eIcicMp0DelayT,10
LALXN33162/LNBTS-33162/LNCEL-5,eIcicPartnerCacAbsTarget,10
LALXN33162/LNBTS-33162/LNCEL-5,eIcicPartnerCacTarget,10
LALXN33162/LNBTS-33162/LNCEL-5,eUlLaAtbPeriod,30
LALXN33162/LNBTS-33162/LNCEL-5,eUlLaBlerAveWin,30
LALXN33162/LNBTS-33162/LNCEL-5,eUlLaDeltaMcs,3
LALXN33162/LNBTS-33162/LNCEL-5,eUlLaLowMcsThr,1
LALXN33162/LNBTS-33162/LNCEL-5,eUlLaLowPrbThr,1
LALXN33162/LNBTS-33162/LNCEL-5,eUlLaPrbIncDecFactor,16
LALXN33162/LNBTS-33162/LNCEL-5,earfcnDL,1535
LALXN33162/LNBTS-33162/LNCEL-5,earfcnUL,19535
LALXN33162/LNBTS-33162/LNCEL-5,ecidMeasSupervisionTimer,3000
LALXN33162/LNBTS-33162/LNCEL-5,enableAmcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-5,enableBetterCellHo,1
LALXN33162/LNBTS-33162/LNCEL-5,enableCovHo,0
LALXN33162/LNBTS-33162/LNCEL-5,enableLowAgg,1
LALXN33162/LNBTS-33162/LNCEL-5,enablePcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-5,energySavingState,0
LALXN33162/LNBTS-33162/LNCEL-5,eutraCelId,8489477
LALXN33162/LNBTS-33162/LNCEL-5,expectedCellSize,3
LALXN33162/LNBTS-33162/LNCEL-5,fUlLAAtbTrigThr,-2
LALXN33162/LNBTS-33162/LNCEL-5,filterCoeff,4
LALXN33162/LNBTS-33162/LNCEL-5,filterCoefficientCSFBCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-5,filterCoefficientCSFBCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-5,filterCoefficientCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-5,filterCoefficientCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-5,filterCoefficientRSRP,4
LALXN33162/LNBTS-33162/LNCEL-5,filterCoefficientRSRQ,4
LALXN33162/LNBTS-33162/LNCEL-5,filterCoefficientRSSI,2
LALXN33162/LNBTS-33162/LNCEL-5,gbrCongHandling,2
LALXN33162/LNBTS-33162/LNCEL-5,grpAssigPUSCH,0
LALXN33162/LNBTS-33162/LNCEL-5,harqMaxMsg3,5
LALXN33162/LNBTS-33162/LNCEL-5,harqMaxTrDl,7
LALXN33162/LNBTS-33162/LNCEL-5,harqMaxTrUlTtiBundling,12
LALXN33162/LNBTS-33162/LNCEL-5,harqMaxTxUl,10
LALXN33162/LNBTS-33162/LNCEL-5,hopModePusch,0
LALXN33162/LNBTS-33162/LNCEL-5,hysA3Offset,2
LALXN33162/LNBTS-33162/LNCEL-5,hysThreshold2GERAN,0
LALXN33162/LNBTS-33162/LNCEL-5,hysThreshold2InterFreq,0
LALXN33162/LNBTS-33162/LNCEL-5,hysThreshold2Wcdma,0
LALXN33162/LNBTS-33162/LNCEL-5,hysThreshold2a,0
LALXN33162/LNBTS-33162/LNCEL-5,hysThreshold3,0
LALXN33162/LNBTS-33162/LNCEL-5,hysThreshold4,0
LALXN33162/LNBTS-33162/LNCEL-5,iFServiceBasedHoRetryTimer,60
LALXN33162/LNBTS-33162/LNCEL-5,idleLBCapThresh,100
LALXN33162/LNBTS-33162/LNCEL-5,idleLBPercCaUe,0
LALXN33162/LNBTS-33162/LNCEL-5,idleLBPercentageOfUes,0
LALXN33162/LNBTS-33162/LNCEL-5,ilReacTimerUl,20
LALXN33162/LNBTS-33162/LNCEL-5,inactivityTimer,10
LALXN33162/LNBTS-33162/LNCEL-5,iniMcsDl,4
LALXN33162/LNBTS-33162/LNCEL-5,iniMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-5,iniPrbsUl,10
LALXN33162/LNBTS-33162/LNCEL-5,lbLoadFilCoeff,4
LALXN33162/LNBTS-33162/LNCEL-5,lcrId,5
LALXN33162/LNBTS-33162/LNCEL-5,longPeriodScellChEst,2000
LALXN33162/LNBTS-33162/LNCEL-5,lowerMarginCio,-10
LALXN33162/LNBTS-33162/LNCEL-5,maxBitrateDl,300000
LALXN33162/LNBTS-33162/LNCEL-5,maxBitrateUl,75000
LALXN33162/LNBTS-33162/LNCEL-5,maxCrPgDl,12
LALXN33162/LNBTS-33162/LNCEL-5,maxCrRa4Dl,12
LALXN33162/LNBTS-33162/LNCEL-5,maxCrRaDl,12
LALXN33162/LNBTS-33162/LNCEL-5,maxCrSibDl,26
LALXN33162/LNBTS-33162/LNCEL-5,maxGbrTrafficLimit,75
LALXN33162/LNBTS-33162/LNCEL-5,maxNbrTrafficLimit,90
LALXN33162/LNBTS-33162/LNCEL-5,maxNrSymPdcch,3
LALXN33162/LNBTS-33162/LNCEL-5,maxNumActDrb,660
LALXN33162/LNBTS-33162/LNCEL-5,maxNumActUE,220
LALXN33162/LNBTS-33162/LNCEL-5,maxNumCaConfUe,50
LALXN33162/LNBTS-33162/LNCEL-5,maxNumCaConfUe3c,20
LALXN33162/LNBTS-33162/LNCEL-5,maxNumCaConfUeDc,50
LALXN33162/LNBTS-33162/LNCEL-5,maxNumQci1Drb,100
LALXN33162/LNBTS-33162/LNCEL-5,maxNumScells,1
LALXN33162/LNBTS-33162/LNCEL-5,maxNumUeDl,7
LALXN33162/LNBTS-33162/LNCEL-5,maxNumUeUl,7
LALXN33162/LNBTS-33162/LNCEL-5,maxPrbsPerNbrUe,30
LALXN33162/LNBTS-33162/LNCEL-5,mbrSelector,0
LALXN33162/LNBTS-33162/LNCEL-5,measQuantityCSFBUtra,1
LALXN33162/LNBTS-33162/LNCEL-5,measQuantityUtra,0
LALXN33162/LNBTS-33162/LNCEL-5,mimoClCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-5,mimoClCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-5,mimoClRiThD,28
LALXN33162/LNBTS-33162/LNCEL-5,mimoClRiThU,32
LALXN33162/LNBTS-33162/LNCEL-5,mimoOlCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-5,mimoOlCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-5,mimoOlRiThD,28
LALXN33162/LNBTS-33162/LNCEL-5,mimoOlRiThU,32
LALXN33162/LNBTS-33162/LNCEL-5,minBitrateDl,30
LALXN33162/LNBTS-33162/LNCEL-5,minBitrateUl,30
LALXN33162/LNBTS-33162/LNCEL-5,mobStateParamNCelChgHgh,10
LALXN33162/LNBTS-33162/LNCEL-5,mobStateParamNCelChgMed,5
LALXN33162/LNBTS-33162/LNCEL-5,mobStateParamTEval,0
LALXN33162/LNBTS-33162/LNCEL-5,mobStateParamTHystNorm,0
LALXN33162/LNBTS-33162/LNCEL-5,multLoadMeasRrm,2
LALXN33162/LNBTS-33162/LNCEL-5,multLoadMeasRrmEicic,2
LALXN33162/LNBTS-33162/LNCEL-5,nbrCongHandling,1
LALXN33162/LNBTS-33162/LNCEL-5,offsetFreqIntra,15
LALXN33162/LNBTS-33162/LNCEL-5,operationalState,1
LALXN33162/LNBTS-33162/LNCEL-5,p0NomPucch,-106
LALXN33162/LNBTS-33162/LNCEL-5,p0NomPusch,-80
LALXN33162/LNBTS-33162/LNCEL-5,pMax,460
LALXN33162/LNBTS-33162/LNCEL-5,pagingNb,2
LALXN33162/LNBTS-33162/LNCEL-5,pdcchAggDefUe,2
LALXN33162/LNBTS-33162/LNCEL-5,pdcchAggMsg4,8
LALXN33162/LNBTS-33162/LNCEL-5,pdcchAggPaging,4
LALXN33162/LNBTS-33162/LNCEL-5,pdcchAggPreamb,4
LALXN33162/LNBTS-33162/LNCEL-5,pdcchAggRaresp,4
LALXN33162/LNBTS-33162/LNCEL-5,pdcchAggSib,4
LALXN33162/LNBTS-33162/LNCEL-5,pdcchAlpha,16
LALXN33162/LNBTS-33162/LNCEL-5,pdcchCqiShift,-20
LALXN33162/LNBTS-33162/LNCEL-5,pdcchHarqTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-5,pdcchUlDlBal,10
LALXN33162/LNBTS-33162/LNCEL-5,periodicCqiFeedbackType,0
LALXN33162/LNBTS-33162/LNCEL-5,phyCellId,437
LALXN33162/LNBTS-33162/LNCEL-5,prachCS,10
LALXN33162/LNBTS-33162/LNCEL-5,prachConfIndex,3
LALXN33162/LNBTS-33162/LNCEL-5,prachFreqOff,3
LALXN33162/LNBTS-33162/LNCEL-5,prachHsFlag,0
LALXN33162/LNBTS-33162/LNCEL-5,preventCellActivation,0
LALXN33162/LNBTS-33162/LNCEL-5,prsBandwidth,25
LALXN33162/LNBTS-33162/LNCEL-5,prsConfigurationIndex,151
LALXN33162/LNBTS-33162/LNCEL-5,prsNumDlFrames,1
LALXN33162/LNBTS-33162/LNCEL-5,prsPowerBoost,0
LALXN33162/LNBTS-33162/LNCEL-5,pucchNAnCs,0
LALXN33162/LNBTS-33162/LNCEL-5,puschAckOffI,10
LALXN33162/LNBTS-33162/LNCEL-5,puschCqiOffI,8
LALXN33162/LNBTS-33162/LNCEL-5,puschRiOffI,10
LALXN33162/LNBTS-33162/LNCEL-5,qci1ProtectionTimer,40
LALXN33162/LNBTS-33162/LNCEL-5,qci1DlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-5,qci1HarqMaxTrDl,5
LALXN33162/LNBTS-33162/LNCEL-5,qci1HarqMaxTrUl,5
LALXN33162/LNBTS-33162/LNCEL-5,qci1ReconStopTimer,10
LALXN33162/LNBTS-33162/LNCEL-5,qci1ThroughputFactorDl,16
LALXN33162/LNBTS-33162/LNCEL-5,qci1ThroughputFactorUl,16
LALXN33162/LNBTS-33162/LNCEL-5,qci1UlTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-5,raContResoT,7
LALXN33162/LNBTS-33162/LNCEL-5,raLargeMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-5,raMsgPoffGrB,4
LALXN33162/LNBTS-33162/LNCEL-5,raNondedPreamb,9
LALXN33162/LNBTS-33162/LNCEL-5,raPreGrASize,7
LALXN33162/LNBTS-33162/LNCEL-5,raRespWinSize,7
LALXN33162/LNBTS-33162/LNCEL-5,raSmallMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-5,raSmallVolUl,0
LALXN33162/LNBTS-33162/LNCEL-5,rcAmbrMgnDl,103
LALXN33162/LNBTS-33162/LNCEL-5,rcAmbrMgnUl,102
LALXN33162/LNBTS-33162/LNCEL-5,rcEnableDl,0
LALXN33162/LNBTS-33162/LNCEL-5,rcEnableUl,0
LALXN33162/LNBTS-33162/LNCEL-5,redBwEnDl,0
LALXN33162/LNBTS-33162/LNCEL-5,redBwMaxRbDl,25
LALXN33162/LNBTS-33162/LNCEL-5,redBwRpaEnUl,0
LALXN33162/LNBTS-33162/LNCEL-5,rfSensitivity,0
LALXN33162/LNBTS-33162/LNCEL-5,rootSeqIndex,534
LALXN33162/LNBTS-33162/LNCEL-5,rttCellIdInfo,0
LALXN33162/LNBTS-33162/LNCEL-5,rttCsfbType,1
LALXN33162/LNBTS-33162/LNCEL-5,sbHoMode,0
LALXN33162/LNBTS-33162/LNCEL-5,scellBadChQualThr,6
LALXN33162/LNBTS-33162/LNCEL-5,scellGoodChQualThr,8
LALXN33162/LNBTS-33162/LNCEL-5,scellNotDetectableThr,4
LALXN33162/LNBTS-33162/LNCEL-5,selectOuterPuschRegion,0
LALXN33162/LNBTS-33162/LNCEL-5,shortPeriodScellChEst,200
LALXN33162/LNBTS-33162/LNCEL-5,srsActivation,1
LALXN33162/LNBTS-33162/LNCEL-5,srsPwrOffset,7
LALXN33162/LNBTS-33162/LNCEL-5,syncSigTxMode,1
LALXN33162/LNBTS-33162/LNCEL-5,t302,8000
LALXN33162/LNBTS-33162/LNCEL-5,t304InterRAT,4
LALXN33162/LNBTS-33162/LNCEL-5,t304InterRATGsm,3
LALXN33162/LNBTS-33162/LNCEL-5,t304IntraLte,6
LALXN33162/LNBTS-33162/LNCEL-5,t304eNaccGsm,5
LALXN33162/LNBTS-33162/LNCEL-5,t320,180
LALXN33162/LNBTS-33162/LNCEL-5,tExtendedWait,300
LALXN33162/LNBTS-33162/LNCEL-5,tLoadMeasX2,10000
LALXN33162/LNBTS-33162/LNCEL-5,tLoadMeasX2Eicic,2000
LALXN33162/LNBTS-33162/LNCEL-5,tPageCorrInt,3000
LALXN33162/LNBTS-33162/LNCEL-5,tPeriodicBsr,1
LALXN33162/LNBTS-33162/LNCEL-5,tPeriodicPhr,1
LALXN33162/LNBTS-33162/LNCEL-5,tPingPong,3000
LALXN33162/LNBTS-33162/LNCEL-5,tProhibitPhr,0
LALXN33162/LNBTS-33162/LNCEL-5,tReTxBsrTime,0
LALXN33162/LNBTS-33162/LNCEL-5,tStoreUeCntxt,2000
LALXN33162/LNBTS-33162/LNCEL-5,taMaxOffset,52
LALXN33162/LNBTS-33162/LNCEL-5,taTimer,6
LALXN33162/LNBTS-33162/LNCEL-5,taTimerMargin,2000
LALXN33162/LNBTS-33162/LNCEL-5,tac,32090
LALXN33162/LNBTS-33162/LNCEL-5,targetSelMethod,0
